Textbox4,Textbox7,Textbox8,Textbox10,Textbox11,Textbox14,Textbox13,Textbox20,Textbox21,Textbox23,Textbox24,Textbox26,Textbox27,Textbox30,Textbox29,Textbox34,Textbox36,Textbox39,Textbox37
"Monday, May 22, 2017",*All Records,0,*All Records,0,0,*All Records,*All Records,0,*All Records,0,*All Records,0,0,*All Records,*All Records,0,0,*All Records

Textbox594,Textbox124,Textbox600,shipto_cust_numb1,s_shipto_name,job_numb,order_qty11,line_numb,fg_item_numb,fg_item_desc,ship_line_numb1,DATE_WANTED,onhandquantity,order_qty1,unit_cost,shipto_numb,shipto_numb1,shipto_phone,unit_cost1,DATE_SHIP1,Textbox115,Textbox117,Textbox119,Textbox268,Textbox270,Textbox272
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642282,      25,001,0280663     ,PART G  RR UPR SCRN DS        ,001,1/16/2017,565,25,$111.25,0,$0.00,25,$111.25,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642309,     100,001,0277760.2017,17RK W/QR CODE                ,001,1/23/2017,220,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642309,     150,002,0268642     ,DOOR DIE CUT                  ,001,1/23/2017,439,150,$684.00,150,$684.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642310,     100,001,0277760.2017,17RK W/QR CODE                ,001,1/30/2017,220,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642336,      25,001,0261326     ,REAR JAYCO BIRD LOGO          ,001,1/16/2017,231,25,$218.50,0,$0.00,25,$218.50,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642336,      25,002,0280662     ,PART F  RR UPR SCRN ODS       ,001,1/16/2017,625,25,$65.50,0,$0.00,25,$65.50,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642372,      75,001,0268642     ,DOOR DIE CUT                  ,001,1/30/2017,439,75,$342.00,75,$342.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642372,     100,002,0277761.2017,17FD W/QR CODE BLK            ,001,1/30/2017,110,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642433,     100,002,0277762.2017,17RB W/QR CODE BLK            ,001,2/6/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10522,JAYCO DOOR 522           ,642433,     125,001,0268642     ,DOOR DIE CUT                  ,001,2/6/2017,439,125,$570.00,125,$570.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642311,     200,002,0281700.2017,284BHSW W/QR CODE BLK         ,001,1/16/2017,0,200,$312.40,-20,-$31.24,220,$343.64,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642311,     400,001,0181042     ,2005 BY JAYCO  LOGO           ,001,1/16/2017,4616,400,$109.20,360,$98.28,40,$10.92,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642371,     100,002,0269492.2017,267BHSW W/QR CODE BLK         ,001,1/30/2017,110,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642371,     200,001,0181042     ,2005 BY JAYCO  LOGO           ,001,1/30/2017,4616,200,$54.60,200,$54.60,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642411,      48,002,0294755     ,CORNER WEDGE DIE CUT          ,001,1/16/2017,0,48,$11.47,25,$5.98,23,$5.50,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642411,      48,002,0294755     ,CORNER WEDGE DIE CUT          ,001,1/16/2017,0,48,$11.47,23,$5.50,25,$5.98,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642429,     100,001,0279172.2017,21QB W/QR CODE BLK            ,001,1/16/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642434,     100,002,0269506.2017,26BH W/QR CODE BLK            ,001,1/30/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,10710,JAYCO - DOOR 710         ,642434,     400,001,0181042     ,2005 BY JAYCO  LOGO           ,001,1/30/2017,4616,400,$109.20,400,$109.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,614896,     740,001,0195396     ,"4.75 "" X  375'   SOLID STRIPE ",001,3/29/2010,0,740,$305.62,0,$0.00,740,$305.62,3/29/2010,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642263,     100,001,0271540.2017,29MV W/QR CODE BLK            ,001,1/16/2017,0,100,$156.20,-10,-$15.62,110,$171.82,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642390,     100,001,0271544.2017,26XD   W/QR CODE BLK          ,001,1/30/2017,110,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642492,     100,001,0271537.2018,29ME   W/QR CODE BLK          ,001,1/23/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642492,     100,002,0271540.2018,29MV   W/QR CODE BLK          ,001,1/23/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642492,     100,003,0271544.2018,26XD   W/QR CODE BLK          ,001,1/23/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14130,JAYCO - DOOR 4130        ,642492,     100,004,0271546.2018,31XL   W/QR CODE BLK          ,001,1/23/2017,0,100,$156.20,100,$156.20,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14216,JAYCO - DOOR 4216        ,642301,      10,001,0232637     ,DOOR AA1 FRT CORNER HOOK TOP  ,001,1/16/2017,0,10,$74.30,-1,-$7.43,11,$81.73,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14216,JAYCO - DOOR 4216        ,642301,      10,002,0232638     ,OFF DOOR AA1 FRT CORNER HOOK  ,001,1/16/2017,0,10,$74.30,-1,-$7.43,11,$81.73,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14216,JAYCO - DOOR 4216        ,642301,      10,003,0235351     ,DOOR SIDE FRONT SWEEP         ,001,1/16/2017,0,10,$123.90,-1,-$12.39,11,$136.29,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,14216,JAYCO - DOOR 4216        ,642301,      10,004,0235352     ,OFF DOOR SIDE FRONT SWEEP     ,001,1/16/2017,0,10,$123.90,-1,-$12.39,11,$136.29,1/16/2017,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642168,     100,001,0242611     ,#22 STARCRAFT NAME            ,001,1/18/2017,6828,100,$138.00,100,$138.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642239,      25,001,0284942     ,UPPER MID SPEAR  S  DS        ,001,1/18/2017,149,25,$62.00,25,$62.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642239,      25,002,0284943     ,UPPER MID SPEAR  S  ODS       ,001,1/18/2017,147,25,$62.00,25,$62.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,001,0284923     ,SIDE SPEAR  F  DS             ,001,1/18/2017,547,25,$55.75,25,$55.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,002,0284924     ,SIDE SPEAR  F  ODS            ,001,1/18/2017,538,25,$55.75,25,$55.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,005,0284928     ,SIDE SPEAR WHITE K  DS        ,001,1/18/2017,653,25,$39.50,25,$39.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,006,0284929     ,SIDE SPEAR WHITE K  ODS       ,001,1/18/2017,654,25,$39.50,25,$39.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,007,0284930     ,SIDE MID HOOK   L  DS         ,001,1/18/2017,182,25,$72.25,25,$72.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,008,0284931     ,SIDE MID HOOK   L  ODS        ,001,1/18/2017,171,25,$72.25,25,$72.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,009,0284932     ,MID LOWER HOOK   M  DS        ,001,1/18/2017,208,25,$94.50,25,$94.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,010,0284933     ,MID LOWER HOOK   M  ODS       ,001,1/18/2017,214,25,$94.50,25,$94.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,011,0284940     ,FRONT CAP SPEAR  R  DS        ,001,1/18/2017,140,25,$39.25,25,$39.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      25,012,0284941     ,FRONT CAP SPEAR  R  ODS       ,001,1/18/2017,118,25,$39.25,25,$39.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      50,003,0284925     ,SIDE SKIRT SWEEP  G  DS       ,001,1/18/2017,390,50,$123.50,50,$123.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642240,      50,004,0284926     ,SIDE SKIRT SWEEP  G  ODS      ,001,1/18/2017,421,50,$123.50,50,$123.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      25,005,0284913     ,FRONT UPPER SWEEP  B  DS      ,001,1/18/2017,221,25,$59.25,25,$59.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      25,006,0284914     ,FRONT UPPER SWEEP  B  ODS     ,001,1/18/2017,228,25,$59.25,25,$59.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      25,007,0284915     ,#9 SIDE FRONT HOOK  C  DS     ,001,1/18/2017,223,25,$37.25,25,$37.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      25,008,0284916     ,#10 SIDE FRONT HOOK  C  ODS   ,001,1/18/2017,214,25,$37.25,25,$37.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      50,009,0284917     ,#7 SIDE SMALL SLASH   D  DS   ,001,1/18/2017,460,50,$75.50,50,$75.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,      50,010,0284918     ,#8 SIDE SMALL SLASH   D  ODS  ,001,1/18/2017,449,50,$75.50,50,$75.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,     100,001,0242611     ,#22 STARCRAFT NAME            ,001,1/18/2017,6828,100,$138.00,100,$138.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,     100,002,0284908     ,AR-              J            ,001,1/18/2017,957,100,$230.00,100,$230.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,     100,003,0284909     ,ONE                  T        ,001,1/18/2017,1068,100,$291.00,100,$291.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642241,     100,004,0284910     ,MAXX DESIGNATOR   I           ,001,1/18/2017,869,100,$260.00,100,$260.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642243,     100,001,0242611     ,#22 STARCRAFT NAME            ,001,1/25/2017,6828,100,$138.00,100,$138.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642321,      25,002,0284908     ,AR-              J            ,001,1/25/2017,957,25,$57.50,25,$57.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642321,      25,003,0284909     ,ONE                  T        ,001,1/25/2017,1068,25,$72.75,25,$72.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642321,      25,004,0284910     ,MAXX DESIGNATOR   I           ,001,1/25/2017,869,25,$65.00,25,$65.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642321,      50,001,0242611     ,#22 STARCRAFT NAME            ,001,1/25/2017,6828,50,$69.00,50,$69.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642322,      25,001,0284916     ,#10 SIDE FRONT HOOK  C  ODS   ,001,1/25/2017,214,25,$37.25,25,$37.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642322,      25,002,0284917     ,#7 SIDE SMALL SLASH   D  DS   ,001,1/25/2017,460,25,$37.75,25,$37.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642322,      25,003,0284918     ,#8 SIDE SMALL SLASH   D  ODS  ,001,1/25/2017,449,25,$37.75,25,$37.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642323,      25,001,0284924     ,SIDE SPEAR  F  ODS            ,001,1/25/2017,538,25,$55.75,25,$55.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642323,      25,002,0284926     ,SIDE SKIRT SWEEP  G  ODS      ,001,1/25/2017,421,25,$61.75,25,$61.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642324,      25,001,0284933     ,MID LOWER HOOK   M  ODS       ,001,1/25/2017,214,25,$94.50,25,$94.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642324,      25,002,0284940     ,FRONT CAP SPEAR  R  DS        ,001,1/25/2017,140,25,$39.25,25,$39.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642324,      25,003,0284942     ,UPPER MID SPEAR  S  DS        ,001,1/25/2017,149,25,$62.00,25,$62.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642324,      25,004,0284943     ,UPPER MID SPEAR  S  ODS       ,001,1/25/2017,147,25,$62.00,25,$62.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642326,      75,001,0287838     ,FRONT CAP WRAP D/C U  DS      ,001,2/1/2017,119,75,$87.00,75,$87.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642326,      75,002,0287839     ,FRONT CAP WRAP D/C U  ODS     ,001,2/1/2017,119,75,$87.00,75,$87.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,001,0284926     ,SIDE SKIRT SWEEP  G  ODS      ,001,2/1/2017,421,25,$61.75,25,$61.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,004,0284930     ,SIDE MID HOOK   L  DS         ,001,2/1/2017,182,25,$72.25,25,$72.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,005,0284931     ,SIDE MID HOOK   L  ODS        ,001,2/1/2017,171,25,$72.25,25,$72.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,006,0284932     ,MID LOWER HOOK   M  DS        ,001,2/1/2017,208,25,$94.50,25,$94.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,007,0284933     ,MID LOWER HOOK   M  ODS       ,001,2/1/2017,214,25,$94.50,25,$94.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      25,009,0284939     ,FRONT CAP CENTER HOOK  Q      ,001,2/1/2017,139,25,$195.75,25,$195.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      50,002,0284928     ,SIDE SPEAR WHITE K  DS        ,001,2/1/2017,653,50,$79.00,50,$79.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      50,003,0284929     ,SIDE SPEAR WHITE K  ODS       ,001,2/1/2017,654,50,$79.00,50,$79.00,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642327,      50,008,0284938     ,FRONT CAP SLASHES   P         ,001,2/1/2017,282,50,$285.50,50,$285.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      25,001,0284917     ,#7 SIDE SMALL SLASH   D  DS   ,001,2/1/2017,460,25,$37.75,25,$37.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      25,002,0284918     ,#8 SIDE SMALL SLASH   D  ODS  ,001,2/1/2017,449,25,$37.75,25,$37.75,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      25,004,0284920     ,LARGE SLASH BLACK  E1  ODS    ,001,2/1/2017,386,25,$69.25,25,$69.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      25,005,0284921     ,LARGE SLASH TAUPE  E2  DS     ,001,2/1/2017,127,25,$69.25,25,$69.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      25,006,0284922     ,LARGE SLASH TAUPE  E2  ODS    ,001,2/1/2017,130,25,$69.25,25,$69.25,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
01014,"JAYCO, INC.              ",Angie          Recchio        ,17305,JAYCO - DOOR 7305        ,642328,      50,003,0284919     ,LARGE SLASH BLACK  E1  DS     ,001,2/1/2017,395,50,$138.50,50,$138.50,0,$0.00,,"$103,324.22","$99,273.92","$14,319.68","$874,279.95","$771,364.11","$102,915.84"
